c1_plots_number,c2_plots_number,l1_plots_number,l2_plots_number,x_block_coordinate,y_block_coordinate,objectid,codmanzana,codsector,codsubsector,x_centroid_coordinate,y_centroid_coordinate,x_true_centroid_coordinate,y_true_centroid_coordinate,block_area,block_length,c1_length,c2_length,l1_length,l2_length,block_apexes_number,rectangular_form,square_form,is_multipart
6,6,6,6,774409.8,8.9876e+06,9253,102043,10,102,774409.8,8.9876e+06,774409.8,8.9876e+06,3535.3591,252.0372,42.004242,83.63658,42.312843,84.083534,4,t,f,f
6,6,4,4,774009.2,8.987613e+06,9254,102038,10,102,774009.2,8.987613e+06,774009.2,8.987613e+06,2939.524,224.01036,41.930454,70.02962,42.066097,69.98419,4,f,t,f
6,6,4,4,774258.44,8.987614e+06,9255,102041,10,102,774258.44,8.987614e+06,774258.44,8.987614e+06,2954.3276,224.58975,42.12814,70.29292,42.010036,70.15866,4,f,t,f
6,6,4,4,774115.7,8.98763e+06,9256,102058,10,102,774115.7,8.98763e+06,774115.7,8.98763e+06,2968.0886,224.8881,42.84147,71.11663,41.91921,69.0108,4,t,f,f
6,6,6,6,774367.7,8.987638e+06,9257,102056,10,102,774367.7,8.987638e+06,774367.7,8.987638e+06,3557.4172,253.28784,41.947098,84.12341,42.190212,85.02713,4,t,f,f
6,6,4,4,773967.1,8.987652e+06,9258,102059,10,102,773967.1,8.987652e+06,773967.1,8.987652e+06,2965.8293,224.88507,42.4316,70.225296,42.17332,70.05486,4,t,f,f
6,6,4,4,774216.56,8.987653e+06,9259,102057,10,102,774216.56,8.987653e+06,774216.56,8.987653e+06,2957.6538,224.54291,42.349842,70.09037,42.10485,69.99785,4,t,f,f
6,6,4,4,774068.06,8.987675e+06,9260,102064,10,102,774068.06,8.987675e+06,774068.06,8.987675e+06,2944.9348,224.03333,42.092834,69.57092,42.22295,70.14662,4,t,f,f
6,6,5,5,774483,8.987678e+06,9261,102069,10,102,774483,8.987678e+06,774483,8.987678e+06,3233.9048,237.9965,41.999443,76.998886,41.999302,76.998886,4,f,t,f
6,6,6,6,774321.06,8.987682e+06,9262,102067,10,102,774321.06,8.987682e+06,774321.06,8.987682e+06,3540.4502,252.44551,42.129974,84.20171,42.01705,84.09677,4,f,t,f
6,6,4,4,774174.9,8.987692e+06,9263,102066,10,102,774174.9,8.987692e+06,774174.9,8.987692e+06,2970.8618,225.01826,42.230015,69.88996,42.453484,70.44481,4,t,f,f
2,2,10,10,773918.56,8.9877e+06,9264,102061,10,102,773918.56,8.9877e+06,773918.56,8.9877e+06,2714.426,221.80534,35.94569,74.663864,37.023136,74.172646,4,t,f,f
6,6,4,4,774025.7,8.987713e+06,9265,102062,10,102,774025.7,8.987713e+06,774025.7,8.987713e+06,2923.9153,223.32487,42.082443,70.081024,41.797535,69.36388,4,t,f,f
6,6,5,5,774440.6,8.987717e+06,9266,102068,10,102,774440.6,8.987717e+06,774440.6,8.987717e+06,3233.902,237.99638,41.999374,76.99882,41.999374,76.99882,4,f,t,f
6,1,3,3,774279.4,8.98772e+06,9267,102065,10,102,774279.4,8.98772e+06,774279.4,8.98772e+06,3528.764,252.20738,42.104027,84.11875,41.729572,84.25502,4,t,f,f
2,2,9,9,773881.7,8.987735e+06,9268,102060,10,102,773881.7,8.987735e+06,773881.7,8.987735e+06,2704.3928,221.26125,35.862373,74.24504,37.073708,74.080124,4,t,f,f
6,6,4,4,774126.5,8.987736e+06,9269,102063,10,102,774126.5,8.987736e+06,774126.5,8.987736e+06,2954.8542,224.60083,42.000088,70.25811,42.182083,70.160545,4,f,t,f
2,2,10,10,773979.94,8.987765e+06,9270,102090,10,102,773979.94,8.987765e+06,773979.94,8.987765e+06,2823.2983,225.53134,37.316616,74.79095,37.76944,75.65433,4,t,f,f
6,6,6,6,774237.75,8.987759e+06,9271,102087,10,102,774237.75,8.987759e+06,774237.75,8.987759e+06,3544.4106,252.84781,42.107277,84.29751,41.83635,84.606674,4,t,f,f
1,1,-1,-1,773811.56,8.987768e+06,9272,102093,10,102,773811.56,8.987768e+06,773811.56,8.987768e+06,2261.9302,225.99649,25.999601,86.99865,25.999601,86.99865,4,f,t,f
1,1,-1,-1,774519.4,8.987757e+06,9273,102085,10,102,774519.4,8.987757e+06,774519.4,8.987757e+06,5810.891,315.92944,57.680325,98.2727,59.047394,100.92903,4,t,f,f
6,6,4,4,774084.5,8.987775e+06,9274,102089,10,102,774084.5,8.987775e+06,774084.5,8.987775e+06,2953.2893,224.46779,42.176346,70.07727,42.086655,70.12751,4,f,t,f
2,2,10,10,773942.3,8.9878e+06,9275,102091,10,102,773942.3,8.9878e+06,773942.3,8.9878e+06,2695.658,221.49596,35.815117,75.282875,36.455242,73.942726,4,t,f,f
2,2,11,11,773841.25,8.987799e+06,9276,102092,10,102,773841.25,8.987799e+06,773841.25,8.987799e+06,3219.0994,248.7162,36.223896,88.001625,37.30137,87.189316,4,t,f,f
6,6,6,6,774607.44,8.987808e+06,9277,102084,10,102,774607.44,8.987808e+06,774607.44,8.987808e+06,3517.2644,251.31883,42.155014,83.86933,42.02415,83.27033,4,t,f,f
6,6,6,6,774189.8,8.987804e+06,9278,102088,10,102,774189.8,8.987804e+06,774189.8,8.987804e+06,3573.4646,253.43263,41.743393,84.04781,43.04684,84.59459,4,t,f,f
2,2,10,10,774040.9,8.98783e+06,9279,102096,10,102,774040.9,8.98783e+06,774040.9,8.98783e+06,2663.7014,220.417,35.87582,74.827515,35.73071,73.98297,4,t,f,f
2,2,10,10,773774.6,8.987837e+06,9280,102095,10,102,773774.6,8.987837e+06,773774.6,8.987837e+06,2701.804,220.72762,36.21746,73.84796,37.118355,73.543846,4,t,f,f
1,1,-1,-1,774441.6,8.987825e+06,9281,102098,10,102,774441.6,8.987825e+06,774441.6,8.987825e+06,4252.01,260.9597,64.27722,63.63181,68.72706,64.323586,4,t,f,f
1,1,-1,-1,774351.44,8.987795e+06,9282,102086,10,102,774351.44,8.987795e+06,774351.44,8.987795e+06,11452.864,457.73734,73.13357,153.8877,74.71841,155.99767,4,t,f,f
6,6,6,6,774147.44,8.987842e+06,9283,102097,10,102,774147.44,8.987842e+06,774147.44,8.987842e+06,3543.304,252.20964,42.32883,83.80781,42.205345,83.86766,4,f,t,f
6,6,6,6,774560.2,8.987852e+06,9284,102099,10,102,774560.2,8.987852e+06,774560.2,8.987852e+06,3531.571,252.11781,41.985596,84.09036,42.072727,83.969124,4,f,t,f
2,2,10,10,774003.5,8.987865e+06,9285,102114,10,102,774003.5,8.987865e+06,774003.5,8.987865e+06,2807.1982,225.55222,37.612766,75.80316,36.573704,75.56258,4,t,f,f
1,1,-1,-1,773889.2,8.98785e+06,9286,102094,10,102,773889.2,8.98785e+06,773889.2,8.98785e+06,6432.6074,321.88162,73.944305,86.99861,73.90579,87.03292,4,f,t,f
2,2,10,10,773737.25,8.987871e+06,9287,102116,10,102,773737.25,8.987871e+06,773737.25,8.987871e+06,2686.4556,221.6045,36.187267,74.65566,35.489735,75.271835,4,t,f,f
6,6,4,4,774253.06,8.98787e+06,9288,102112,10,102,774253.06,8.98787e+06,774253.06,8.98787e+06,2924.0693,223.45825,41.885155,69.8776,41.80535,69.890144,4,f,t,f
1,1,-1,-1,774377.75,8.987884e+06,9289,102111,10,102,774377.75,8.987884e+06,774377.75,8.987884e+06,4239.917,260.5135,64.01226,65.462425,64.20931,66.829475,4,t,f,f
1,1,-1,-1,774512.5,8.987895e+06,9290,102110,10,102,774512.5,8.987895e+06,774512.5,8.987895e+06,3387.8723,248.07445,40.33199,83.80087,40.89498,83.0466,4,t,f,f
2,2,10,10,773835.8,8.987901e+06,9291,102115,10,102,773835.8,8.987901e+06,773835.8,8.987901e+06,2680.895,220.59886,35.86675,74.132645,36.455757,74.143715,4,t,f,f
6,6,8,8,774105.3,8.987898e+06,9292,102113,10,102,774105.3,8.987898e+06,774105.3,8.987898e+06,3076.6892,240.89088,36.366745,83.00953,37.19615,84.31845,4,t,f,f
6,6,4,4,774211.06,8.987909e+06,9293,102124,10,102,774211.06,8.987909e+06,774211.06,8.987909e+06,2991.798,225.86691,42.21943,70.8445,42.673515,70.12948,4,t,f,f
1,2,0,0,773950.4,8.987915e+06,9294,102121,10,102,773950.4,8.987915e+06,773950.4,8.987915e+06,6441.581,322.14484,73.83147,86.99737,73.903244,87.412766,4,t,f,f
2,2,10,10,773798.9,8.987937e+06,9295,102120,10,102,773798.9,8.987937e+06,773798.9,8.987937e+06,2706.644,221.95863,35.868523,74.65836,36.524723,74.90702,4,t,f,f
6,6,8,8,774068.56,8.987933e+06,9296,102123,10,102,774068.56,8.987933e+06,774068.56,8.987933e+06,3017.1853,239.83066,36.200035,83.714745,35.648987,84.2669,4,t,f,f
1,1,-1,-1,774655.7,8.987907e+06,9297,102109,10,102,774655.7,8.987907e+06,774655.7,8.987907e+06,10456.281,409.39377,97.99847,106.69842,97.998535,106.69834,4,f,t,f
6,6,6,6,774470.75,8.987934e+06,9298,102126,10,102,774470.75,8.987934e+06,774470.75,8.987934e+06,3535.0503,252.28314,42.07203,83.997444,41.98706,84.226616,4,t,f,f
6,6,5,5,774313.8,8.987934e+06,9299,102125,10,102,774313.8,8.987934e+06,774313.8,8.987934e+06,3245.7249,238.38197,42.12914,76.892624,42.08715,77.27305,4,t,f,f
2,2,10,10,773897.06,8.987966e+06,9300,102118,10,102,773897.06,8.987966e+06,773897.06,8.987966e+06,2669.6438,220.12973,36.10048,73.87332,36.075016,74.08092,4,t,f,f
2,2,12,12,774170,8.987966e+06,9301,102122,10,102,774170,8.987966e+06,774170,8.987966e+06,2684.558,220.7975,36.299023,74.174965,36.0335,74.29,4,t,f,f
2,2,14,14,773998.6,8.987966e+06,9302,102119,10,102,773998.6,8.987966e+06,773998.6,8.987966e+06,3135.2917,246.02583,36.13467,87.134544,35.977833,86.778786,4,t,f,f
6,6,6,6,774428.7,8.987973e+06,9303,102146,10,102,774428.7,8.987973e+06,774428.7,8.987973e+06,3537.6965,252.33966,42.043945,84.15931,42.085,84.05141,4,f,t,f
6,6,5,5,774271.94,8.987973e+06,9304,102150,10,102,774271.94,8.987973e+06,774271.94,8.987973e+06,3247.594,238.70135,41.84811,77.42228,42.089138,77.34183,4,t,f,f
1,1,-1,-1,774585.06,8.987974e+06,9305,102143,10,102,774585.06,8.987974e+06,774585.06,8.987974e+06,4115.884,279.99594,41.999443,97.998535,41.999443,97.998535,4,f,t,f
2,2,10,10,773859.9,8.988001e+06,9306,102155,10,102,773859.9,8.988001e+06,773859.9,8.988001e+06,2783.417,224.4119,36.78679,75.57831,37.29718,74.749626,4,t,f,f
2,2,12,12,774132.8,8.988e+06,9307,102151,10,102,774132.8,8.988e+06,774132.8,8.988e+06,2757.427,223.71169,37.643497,74.725685,35.745747,75.596756,4,t,f,f
2,2,14,14,774031.94,8.988001e+06,9308,102153,10,102,774031.94,8.988001e+06,774031.94,8.988001e+06,3186.8745,247.76447,35.952507,87.22066,36.955532,87.635765,4,t,f,f
-1,0,-2,-2,774718.2,8.987986e+06,9309,102142,10,102,774718.2,8.987986e+06,774718.2,8.987986e+06,7125.085,345.90668,,,,,5,,,f
6,6,6,6,774386.7,8.988011e+06,9310,102147,10,102,774386.7,8.988011e+06,774386.7,8.988011e+06,3521.11,251.85931,41.81353,84.26721,42.004154,83.77442,4,t,f,f
6,6,8,8,774543.25,8.988011e+06,9311,102144,10,102,774543.25,8.988011e+06,774543.25,8.988011e+06,4075.1772,278.78488,41.594578,97.64742,41.85674,97.68614,4,t,f,f
2,2,12,12,774229.5,8.988029e+06,9312,102149,10,102,774229.5,8.988029e+06,774229.5,8.988029e+06,2702.351,221.1599,36.86882,74.399086,36.07706,73.81492,4,t,f,f
6,6,8,8,773961.44,8.988034e+06,9313,102154,10,102,773961.44,8.988034e+06,773961.44,8.988034e+06,3057.0347,241.51094,36.3938,84.68484,35.848072,84.584236,4,t,f,f
6,6,6,6,774657.4,8.988049e+06,9314,102141,10,102,774657.4,8.988049e+06,774657.4,8.988049e+06,3487.2437,250.1983,41.867554,83.98232,42.065845,82.28258,4,t,f,f
6,6,6,6,774344.9,8.98805e+06,9315,102148,10,102,774344.9,8.98805e+06,774344.9,8.98805e+06,3614.2803,254.58673,43.231033,84.39266,42.276173,84.68686,4,t,f,f
6,6,8,8,774501.25,8.98805e+06,9316,102145,10,102,774501.25,8.98805e+06,774501.25,8.98805e+06,4106.121,279.09906,42.062702,97.47497,42.268646,97.29274,4,t,f,f
2,2,12,12,774192.7,8.988064e+06,9317,102166,10,102,774192.7,8.988064e+06,774192.7,8.988064e+06,2691.5613,221.15852,36.529987,74.619865,35.8267,74.18197,4,t,f,f
1,1,-1,-1,774080.25,8.988052e+06,9318,102152,10,102,774080.25,8.988052e+06,774080.25,8.988052e+06,6459.3115,322.49146,74.294655,87.011444,74.18665,86.99872,4,f,t,f
6,6,8,8,773924.75,8.988069e+06,9319,102163,10,102,773924.75,8.988069e+06,773924.75,8.988069e+06,3107.7944,242.81978,36.581013,84.56774,36.830418,84.840614,4,t,f,f
6,6,6,6,774615.9,8.988088e+06,9320,102168,10,102,774615.9,8.988088e+06,774615.9,8.988088e+06,3508.668,251.25629,41.97352,84.10712,41.866493,83.30916,4,t,f,f
1,1,0,0,774122.94,8.988097e+06,9321,102164,10,102,774122.94,8.988097e+06,774122.94,8.988097e+06,2283.4263,226.57571,26.237644,87.04508,26.219057,87.07393,4,f,t,f
6,6,8,8,774459.5,8.988088e+06,9322,102167,10,102,774459.5,8.988088e+06,774459.5,8.988088e+06,4108.3193,279.88095,42.03508,98.12737,41.781643,97.93685,4,t,f,f
2,2,12,12,774026.44,8.988103e+06,9323,102162,10,102,774026.44,8.988103e+06,774026.44,8.988103e+06,2635.5537,218.13045,36.10603,73.19487,36.180122,72.64943,4,t,f,f
6,6,8,8,774294.7,8.988097e+06,9324,102165,10,102,774294.7,8.988097e+06,774294.7,8.988097e+06,3057.9968,240.95367,36.527424,83.81296,36.177605,84.43569,4,t,f,f
6,6,6,6,774574.06,8.988127e+06,9325,102184,10,102,774574.06,8.988127e+06,774574.06,8.988127e+06,3517.1248,251.97797,41.58049,84.1086,41.938835,84.350044,4,t,f,f
2,2,9,9,774697.9,8.988133e+06,9326,102183,10,102,774697.9,8.988133e+06,774697.9,8.988133e+06,2243.843,197.17609,35.471333,62.67071,35.84261,63.19143,4,t,f,f
2,2,14,14,774152.94,8.988129e+06,9327,102189,10,102,774152.94,8.988129e+06,774152.94,8.988129e+06,3210.8857,248.0747,36.791428,87.41689,36.841633,87.02476,4,t,f,f
6,6,8,8,774417.56,8.988127e+06,9328,102186,10,102,774417.56,8.988127e+06,774417.56,8.988127e+06,4117.1157,279.76462,42.211178,97.741356,42.010548,97.80155,4,t,f,f
2,2,12,12,773989.06,8.988137e+06,9329,102191,10,102,773989.06,8.988137e+06,773989.06,8.988137e+06,2657.656,219.9302,36.142696,74.1512,35.59151,74.04479,4,t,f,f
6,6,8,8,774257.5,8.988132e+06,9330,102187,10,102,774257.5,8.988132e+06,774257.5,8.988132e+06,3073.452,241.46924,36.826122,83.94775,36.147354,84.54801,4,t,f,f
2,2,12,12,774085.6,8.988165e+06,9331,102190,10,102,774085.6,8.988165e+06,774085.6,8.988165e+06,2720.5847,222.06398,36.950924,75.218735,36.089874,73.80444,4,t,f,f
6,6,8,8,774187.9,8.988166e+06,9332,102188,10,102,774187.9,8.988166e+06,774187.9,8.988166e+06,3190.1497,247.3074,36.548588,86.77846,36.814487,87.16587,4,t,f,f
6,6,6,6,774532.56,8.988166e+06,9333,102185,10,102,774532.56,8.988166e+06,774532.56,8.988166e+06,3532.6914,251.9494,42.19281,83.66739,42.0853,84.0039,4,t,f,f
5,6,7,7,774368.2,8.988175e+06,9334,102206,10,102,774368.2,8.988175e+06,774368.2,8.988175e+06,3597.3584,271.83603,35.87243,100.066795,36.13929,99.757515,4,t,f,f
2,2,12,12,774048.8,8.988201e+06,9335,102203,10,102,774048.8,8.988201e+06,774048.8,8.988201e+06,2704.512,221.48164,35.85358,73.94508,36.895138,74.78784,4,t,f,f
2,2,12,12,774667,8.988195e+06,9336,102209,10,102,774667,8.988195e+06,774667,8.988195e+06,2982.9148,239.08948,36.33613,83.87886,34.671185,84.203316,4,t,f,f
1,1,2,2,774220.56,8.988201e+06,9337,102204,10,102,774220.56,8.988201e+06,774220.56,8.988201e+06,3151.3665,246.65819,36.32718,87.21145,35.96697,87.152596,4,t,f,f
5,6,10,10,774330.94,8.98821e+06,9338,102205,10,102,774330.94,8.98821e+06,774330.94,8.98821e+06,3675.9473,273.34433,36.854725,100.299,36.800285,99.39033,4,t,f,f
6,6,7,7,774490.56,8.988204e+06,9339,102207,10,102,774490.56,8.988204e+06,774490.56,8.988204e+06,3573.1128,253.1874,42.258205,84.076645,42.749676,84.102875,4,t,f,f
-1,0,-2,-2,774709.44,8.988248e+06,9340,102224,10,102,774709.44,8.988248e+06,774709.44,8.988248e+06,878.2616,122.50552,,,,,7,,,f
1,1,0,0,774631,8.988229e+06,9341,102225,10,102,774631,8.988229e+06,774631,8.988229e+06,3023.9087,239.99635,35.99943,83.99867,35.999504,83.99874,4,f,t,f
6,6,8,8,774150.8,8.988234e+06,9342,102232,10,102,774150.8,8.988234e+06,774150.8,8.988234e+06,3015.5796,239.98395,35.651043,83.88276,36.01706,84.43308,4,t,f,f
6,6,8,8,774440.5,8.988252e+06,9343,102228,10,102,774440.5,8.988252e+06,774440.5,8.988252e+06,3033.1104,240.72679,35.9495,84.52068,35.88732,84.36929,4,f,t,f
2,2,12,12,774593.7,8.988265e+06,9344,102226,10,102,774593.7,8.988265e+06,774593.7,8.988265e+06,3009.4663,239.84476,35.10291,83.959755,36.41548,84.366615,4,t,f,f
6,6,9,9,774113.56,8.988268e+06,9345,102233,10,102,774113.56,8.988268e+06,774113.56,8.988268e+06,3172.0273,244.98015,37.281204,84.899086,37.103603,85.69625,4,t,f,f
1,1,-1,-1,774277.44,8.988261e+06,9346,102230,10,102,774277.44,8.988261e+06,774277.44,8.988261e+06,8664.943,373.19446,86.99872,99.59852,86.99872,99.59852,4,f,t,f
6,6,8,8,774370.2,8.988286e+06,9347,102229,10,102,774370.2,8.988286e+06,774370.2,8.988286e+06,3130.7,243.35797,36.11537,85.25323,37.80639,84.18299,4,t,f,f
2,2,12,12,774556.25,8.988299e+06,9348,102227,10,102,774556.25,8.988299e+06,774556.25,8.988299e+06,3032.3018,240.29373,36.49184,84.07389,35.63525,84.09275,4,t,f,f
6,5,11,11,774224.1,8.988312e+06,9349,102231,10,102,774224.1,8.988312e+06,774224.1,8.988312e+06,3618.3218,272.3183,36.211014,100.14384,36.210636,99.752815,4,t,f,f
6,6,8,8,774403,8.988321e+06,9350,102256,10,102,774403,8.988321e+06,774403,8.988321e+06,2975.4414,238.65799,35.417503,83.92685,35.579178,83.73445,4,f,t,f
-1,0,-2,-2,774655.94,8.988314e+06,9351,102223,10,102,774655.94,8.988314e+06,774655.94,8.988314e+06,3260.047,254.60104,,,,,5,,,f
2,2,12,12,774519,8.988335e+06,9352,102258,10,102,774519,8.988335e+06,774519,8.988335e+06,3025.471,240.33594,36.194633,84.086624,35.61797,84.43671,4,t,f,f
6,6,10,10,774186.75,8.988347e+06,9353,102251,10,102,774186.75,8.988347e+06,774186.75,8.988347e+06,3653.285,273.11325,36.611305,100.01955,36.427372,100.05502,4,f,t,f
6,6,8,8,774298.75,8.988355e+06,9354,102253,10,102,774298.75,8.988355e+06,774298.75,8.988355e+06,3026.585,240.60556,35.684437,84.17325,35.977383,84.770485,4,t,f,f
2,2,10,10,774618.56,8.988366e+06,9355,102260,10,102,774618.56,8.988366e+06,774618.56,8.988366e+06,2646.5627,218.97057,35.998318,75.08093,36.4288,71.46252,4,t,f,f
2,2,12,12,774448.06,8.988368e+06,9356,102254,10,102,774448.06,8.988368e+06,774448.06,8.988368e+06,3059.0513,241.5036,35.652584,84.01202,36.70188,85.137115,4,t,f,f
5,6,8,8,774332.06,8.988389e+06,9357,102252,10,102,774332.06,8.988389e+06,774332.06,8.988389e+06,3206.9282,246.48494,36.42936,85.08376,38.2636,86.70822,4,t,f,f
1,3,0,0,774463.06,8.988455e+06,9358,102280,10,102,774463.06,8.988455e+06,774463.06,8.988455e+06,6986.407,334.93893,80.17941,88.69164,77.47524,88.59264,4,t,f,f
2,2,11,11,774583.44,8.988403e+06,9359,102257,10,102,774583.44,8.988403e+06,774583.44,8.988403e+06,2847.5518,230.32916,35.791367,80.773346,36.368126,77.39633,4,t,f,f
2,2,11,11,774515,8.988405e+06,9360,102255,10,102,774515,8.988405e+06,774515,8.988405e+06,2830.4934,228.72939,35.966393,78.07814,36.47897,78.20588,4,t,f,f
6,6,8,8,774260.94,8.988424e+06,9361,102282,10,102,774260.94,8.988424e+06,774260.94,8.988424e+06,3146.2644,244.20807,37.04967,84.63326,36.861664,85.66347,4,t,f,f
2,2,12,12,774376.06,8.988437e+06,9362,102281,10,102,774376.06,8.988437e+06,774376.06,8.988437e+06,3043.7178,240.7806,36.359287,83.85036,35.88559,84.68536,4,t,f,f
2,2,5,5,774546.44,8.988476e+06,9363,102279,10,102,774546.44,8.988476e+06,774546.44,8.988476e+06,3228.1006,244.84471,43.096066,84.460526,34.28951,82.99861,4,t,f,f
2,2,11,11,774408,8.988506e+06,9364,102299,10,102,774408,8.988506e+06,774408,8.988506e+06,2815.4856,228.14731,36.163643,78.10664,36.06845,77.80858,4,t,f,f
2,2,12,12,774338.06,8.988506e+06,9365,102297,10,102,774338.06,8.988506e+06,774338.06,8.988506e+06,3065.8484,242.1355,35.718193,85.68239,36.448513,84.2864,4,t,f,f
2,2,4,4,774480.06,8.988547e+06,9366,102298,10,102,774480.06,8.988547e+06,774480.06,8.988547e+06,4247.266,269.96307,51.823498,85.248604,48.14211,84.74887,4,t,f,f
2,4,13,13,774411.06,8.988583e+06,9367,102330,10,102,774411.06,8.988583e+06,774411.06,8.988583e+06,3799.8425,283.13312,36.160645,107.647804,36.08305,103.24163,4,t,f,f
1,1,0,0,774231.06,8.987408e+06,9368,102016,10,102,774231.06,8.987408e+06,774231.06,8.987408e+06,2970.3618,225.0836,42.889946,70.20666,41.658638,70.32837,4,t,f,f
1,1,0,0,774287.9,8.98747e+06,9369,102020,10,102,774287.9,8.98747e+06,774287.9,8.98747e+06,2848.4336,220.96431,42.073925,69.31579,40.005516,69.56908,4,t,f,f
6,6,7,7,774558,8.987343e+06,9370,102012,10,102,774558,8.987343e+06,774558,8.987343e+06,2848.8977,229.70885,36.20129,78.85813,36.35228,78.29714,4,t,f,f
6,6,22,22,774625.3,8.987344e+06,9371,102009,10,102,774625.3,8.987344e+06,774625.3,8.987344e+06,6119.4507,412.12592,35.88005,170.10173,36.09693,170.0472,4,t,f,f
6,6,11,11,774483.8,8.987384e+06,9372,102013,10,102,774483.8,8.987384e+06,774483.8,8.987384e+06,3707.1113,277.18988,36.423233,102.62736,36.005836,102.13345,4,t,f,f
6,6,6,6,774554.44,8.987409e+06,9373,102011,10,102,774554.44,8.987409e+06,774554.44,8.987409e+06,2633.669,217.9795,36.160965,72.80071,36.19084,72.82699,4,f,t,f
6,6,7,7,774623.44,8.987408e+06,9374,102008,10,102,774623.44,8.987408e+06,774623.44,8.987408e+06,2807.9136,227.99652,35.999393,77.99887,35.999462,77.9988,4,f,t,f
7,7,5,5,774434.4,8.987453e+06,9375,102022,10,102,774434.4,8.987453e+06,774434.4,8.987453e+06,2929.9834,223.57343,41.900402,69.37456,42.063766,70.2347,4,t,f,f
6,6,7,7,774696.25,8.987455e+06,9376,102025,10,102,774696.25,8.987455e+06,774696.25,8.987455e+06,2843.523,229.71878,36.17281,78.43603,36.064667,79.045265,4,t,f,f
6,6,11,11,774576.94,8.987479e+06,9377,102023,10,102,774576.94,8.987479e+06,774576.94,8.987479e+06,3691.6765,276.57288,36.081398,102.40204,36.245113,101.844315,4,t,f,f
6,6,4,4,774394.7,8.987489e+06,9378,102021,10,102,774394.7,8.987489e+06,774394.7,8.987489e+06,2968.6892,225.40053,42.31925,70.98537,41.638718,70.4572,4,t,f,f
6,2,13,13,774759.1,8.987507e+06,9379,102029,10,102,774759.1,8.987507e+06,774759.1,8.987507e+06,3646.046,276.45187,36.228012,103.07245,34.783634,102.36779,4,t,f,f
1,2,1,1,774701.9,8.987525e+06,9380,102030,10,102,774701.9,8.987525e+06,774701.9,8.987525e+06,2159.9346,187.99716,39.999393,53.999184,39.999393,53.999184,4,f,t,f
7,7,8,8,774497.9,8.987518e+06,9381,102033,10,102,774497.9,8.987518e+06,774497.9,8.987518e+06,3563.011,253.60297,42.09975,84.58696,42.043266,84.872986,4,t,f,f
6,6,11,11,774620.8,8.987524e+06,9382,102031,10,102,774620.8,8.987524e+06,774620.8,8.987524e+06,3683.9712,276.645,36.183586,102.38597,35.888477,102.186966,4,t,f,f
6,6,6,6,774457.9,8.987555e+06,9383,102032,10,102,774457.9,8.987555e+06,774457.9,8.987555e+06,3553.2415,252.74092,42.0041,84.14432,42.469795,84.1227,4,t,f,f
6,6,8,8,774727.75,8.987581e+06,9384,102046,10,102,774727.75,8.987581e+06,774727.75,8.987581e+06,3031.6755,240.31737,36.51569,83.96646,35.587852,84.24736,4,t,f,f
7,7,10,10,774581.56,8.987605e+06,9385,102044,10,102,774581.56,8.987605e+06,774581.56,8.987605e+06,4278.6216,287.71222,42.147327,101.57083,41.929775,102.06429,4,t,f,f
2,1,6,6,774776.3,8.98762e+06,9386,102053,10,102,774776.3,8.98762e+06,774776.3,8.98762e+06,3615.8477,273.69083,35.55526,100.88789,35.999504,101.24815,4,t,f,f
7,2,9,9,774532.4,8.987632e+06,9387,102055,10,102,774532.4,8.987632e+06,774532.4,8.987632e+06,3155.3472,234.17606,41.999393,75.00522,42.12035,75.051094,4,f,t,f
6,6,9,9,774655.75,8.987647e+06,9388,102054,10,102,774655.75,8.987647e+06,774655.75,8.987647e+06,3248.167,252.1766,36.22546,90.19946,36.01626,89.73543,4,t,f,f
2,7,8,8,774586.9,8.987688e+06,9389,102070,10,102,774586.9,8.987688e+06,774586.9,8.987688e+06,2874.3406,221.01405,41.556923,69.293236,42.28032,67.88357,4,t,f,f
6,6,9,9,774698.3,8.987692e+06,9390,102072,10,102,774698.3,8.987692e+06,774698.3,8.987692e+06,3223.8113,251.40512,35.944496,89.68412,35.859325,89.91718,4,t,f,f
2,2,9,9,774819.7,8.98769e+06,9391,102073,10,102,774819.7,8.98769e+06,774819.7,8.98769e+06,3669.7075,275.8746,35.99943,101.9378,35.999504,101.93787,4,f,t,f
